회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)S-Tech,062173,2014/12,17734784,975163,16759621,2575272,380518,2575272,0,0,0,541994,-3556369,570074,0,0,76379,0,-4339711,-3556369,-3648661,853950,705316,14433868,17551,0,27551,0,-3533975,16330,82197,5643,122079,7393
(주)S-Tech,062173,2015/12,15405238,751814,14653424,1332175,520283,1332175,0,0,0,921167,-2108511,537071,0,0,66146,0,-2697919,-2108511,-2383809,924534,328785,13728183,13317,0,185319,0,-2108511,18725,23494,3246,288233,12934
(주)S-Tech,062173,2016/12,17129639,1479886,15649754,3398167,1110705,2762298,1000,0,0,8177440,997129,528314,0,0,26245,0,-269119,997129,108606,3271878,107431,13580277,19160,0,1021559,635869,997129,23394,101628,6201,907013,18490
(주)S-Tech,062173,2017/12,35761207,18918487,16842720,22162355,18600116,8172465,0,0,0,11713473,1193951,533335,0,0,7485,0,4424222,1193951,1040307,4909765,126892,13075332,14023,0,1555817,13989890,1193951,47259,258734,5583,401528,247885
(주)SIMPAC산기,041667,2004/12,11625432,9681045,1944387,4660234,9362831,3584954,4754214,0,0,19944920,181463,63574,0,0,7923,0,1157692,181463,1137905,17697900,204793,6665293,59200,0,2233121,1075280,261582,28869,61710,743,142443,1018766
(주)SIMPAC산기,041667,2005/12,13911203,11254205,2656998,6862260,9346800,5029410,720000,1500000,0,23615964,412611,58326,0,0,21581,0,3087754,412611,1382237,20823857,384851,6551190,76990,0,2592500,1832850,547250,25309,66015,0,164446,999433
(주)SIMPAC산기,041667,2006/12,13802353,11032602,2769751,6723968,8513984,4576125,1000000,2025000,0,21820006,112753,61876,0,0,29362,75000,-394875,112753,643603,19522856,254351,6382389,423426,0,2387265,2147843,207036,35533,75295,19035,379480,816046
(주)SIMPAC산기,041667,2007/12,15482250,11908282,3573968,8288616,11182095,8235171,500000,75000,0,42606058,804217,58932,69732,0,130660,1950000,1677682,804217,690663,39520119,318971,6499338,366286,0,5532622,53445,1064993,32839,85477,12848,892900,518571
(주)SIMPAC산기,041667,2008/12,32683497,42900726,-10217229,24417789,42777032,22584292,7143047,75000,0,22410901,-13791198,60856,111856,0,231734,1500000,-1267144,-13791198,557203,20228394,820471,7117216,259892,0,13360605,1833498,-13791198,40048,82566,22790,5443526,19791926
(주)SIMPAC산기,041667,2009/12,19473468,24737997,-5264529,13349316,3476000,11705615,0,0,0,9086146,-11124467,41843,6552054,0,3126,0,120242,-11124467,-4176414,7819812,71480,5855845,168298,0,15067772,1643702,-11124467,36691,26986,27079,5456976,12405030
(주)SIMPAC산기,041667,2010/12,22715514,5440881,17274634,13229750,5420374,12594513,0,0,0,6057237,3725101,20488,0,0,29375,0,1160659,3725101,-585361,5340896,3725915,5657344,83544,0,10963948,635237,3725101,66289,28401,20413,6399927,2089465
(주)SIMPAC산기,041667,2011/12,18719307,1903822,16815485,7415230,1390923,6575736,770641,0,0,3701445,-685287,40480,0,0,15980,0,2341210,-685287,-1444059,3974790,5229513,5613735,430347,0,7568311,839493,-685287,58652,40103,4412,1714847,956075
(주)SIMPAC산기,041667,2012/12,13444603,4006933,9437670,3333670,3585834,2937215,3310017,0,0,1602526,-2155659,46738,0,0,17384,0,3629341,-2155659,-1457837,2230241,3657531,5477852,352113,0,2561152,396455,-2155659,40134,-26979,1600,1399708,2097530
(주)SIMPAC산기,041667,2013/12,15621326,6711697,8909629,7228042,6122278,2852842,2429606,0,0,5056261,-1591122,30473,0,0,13001,93674,-314506,-1591122,-449755,4844047,2640402,5388886,319228,0,1359596,4375200,-1591122,22619,63025,4800,222477,1363844
(주)SIMPAC산기,041667,2014/12,26658182,13856825,12801357,16773409,13280839,12414854,6249091,0,0,22346561,1626345,23592,0,0,3475,93674,-4358629,1626345,1868640,19156696,2094976,7508014,222739,0,11589603,4358555,1626345,44939,48201,5259,886223,1128518
(주)SIMPAC산기,041667,2015/12,27147425,14822774,12324650,19405854,14373258,16231795,0,0,0,20297185,833777,29137,0,0,9004,93674,-335126,833777,99762,17546789,0,7509921,177494,0,13006939,3174059,833777,41787,53229,4400,1472256,738241
(주)SIMPAC산기,041667,2016/12,18694990,4752722,13942267,11223015,4354068,11154746,3000000,0,0,21044592,1617617,50883,0,0,26417,93674,3251323,1617617,2341268,16215603,2000,7383935,76683,0,11070747,68269,1617617,45813,73061,4355,409602,1133253
