회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)경주신라컨트리클럽,029959,2014/12,103186356,91921320,11265036,680323,2294810,556455,0,88870000,0,13425627,-315522,742942,0,0,24583,0,1256694,-315522,477184,1462512,4750,102305224,15048,0,50365,123867,-404459,3186771,269503,46388,43723,925366
(주)경주신라컨트리클럽,029959,2015/12,104036574,92132754,11903820,2122775,7222204,1910637,0,83720000,0,14951607,638784,855273,0,0,26748,4500000,2165734,638784,895389,2061928,0,101635176,2842,0,72707,212138,793094,3204924,608739,47912,87049,189344
(주)경주신라컨트리클럽,029959,2016/12,106308578,93922272,12386307,4065183,8678246,3830296,0,83720000,0,14601836,482486,800094,0,0,23445,4500000,2756764,482486,634561,1981039,0,101885667,1842,0,128264,234887,590572,3320106,414323,44468,87100,131089
(주)경주신라컨트리클럽,029959,2017/12,105150103,92564496,12585607,3206456,7037585,3029866,0,83720000,0,15204878,199301,872795,0,0,25335,4500000,-485729,199301,473642,2301620,0,101521147,842,0,156964,176590,227450,3374900,385871,53956,55623,301815
(주)고성관광개발,052054,2007/12,14091708,13437594,654114,984053,13437594,984053,7000000,0,0,0,-247867,0,0,0,59,0,-171383,-247867,-248129,0,0,13077655,0,0,0,0,-247867,6914,1256,7944,6504,6242
(주)고성관광개발,052054,2008/12,30403236,31107547,-704312,1234519,31107547,1234519,15846468,0,0,0,-1358426,0,0,0,434,0,3288856,-1358426,-767623,0,3000,29115717,0,0,0,0,-1358426,75310,5751,23629,85912,676715
(주)고성관광개발,052054,2009/12,107641621,110698162,-3056541,1430226,77998162,1417509,48488350,0,0,0,-2352229,7196,0,0,2955,0,11010067,-2352229,-1973405,0,3000,105111859,0,0,0,12717,-3002645,131619,13895,1386,4785,1034025
(주)고성관광개발,052054,2010/12,130371042,134137562,-3766520,4555698,90667562,4480018,78649294,0,0,11196322,-709979,356894,0,0,7166,0,-14838899,-709979,807169,5138803,5900,124271912,0,0,82997,75680,-885010,344393,75936,92691,141753,1833932
(주)고성관광개발,052054,2011/12,137447190,113521749,23925440,2321356,20084559,2143367,6051409,48437190,0,13419425,-2210745,743096,0,0,1431,1562810,-357836,-2210745,1206210,7004546,5900,133801934,0,0,137071,177989,-2673240,483823,96131,79401,77989,3957439
(주)고성관광개발,052054,2012/12,138399152,117812832,20586320,3044402,26975000,2842785,10296956,42327230,0,13443822,-3544120,864790,0,0,1514,6249960,-2536014,-3544120,923402,7525303,55910,134631257,0,0,29306,201617,-2893762,399120,98399,96034,63036,3880200
(주)고성관광개발,052054,2013/12,136082156,115978677,20103479,3032451,29607996,2786131,13027016,34214160,0,14546645,-482841,915495,0,0,801,5925840,2222042,-482841,2463022,6530167,55910,132368785,0,0,169011,246320,-450267,734217,109210,105299,37220,2950508
(주)고성관광개발,052054,2014/12,134035581,100136958,33898623,3464606,20536196,3402704,17785351,25619000,0,13986927,-990775,915495,0,0,547,21000,860124,-990775,1587032,7070847,55910,130065085,0,0,466918,61902,-815744,485116,39658,119473,63155,2465931
(주)고성관광개발,052054,2015/12,141850646,107232462,34618184,4173313,47810500,4115977,45585101,25591000,0,14548707,719561,840172,0,0,372,28000,3179435,719561,2486318,6633453,55010,128613921,0,0,140506,57336,1091138,497890,101364,61899,57372,1452552
(주)고성관광개발,052054,2016/12,138290154,90700298,47589856,10674986,34822880,10613360,32340457,25563000,0,16337949,291618,777038,0,0,1310,28000,6312907,291618,2702926,8357443,55010,127423886,0,0,152352,61626,233585,520652,97940,67782,28957,2498298
(주)고성관광개발,052054,2017/12,143812985,96636789,47176195,16671386,42574597,16546526,34376686,20576760,0,14921357,-413660,532834,0,0,3508,4277920,4297101,-413660,2177151,6752043,55010,127012794,0,0,1559667,124860,-342118,509207,113805,60979,29780,2549048
(주)고암개발,059791,2009/12,21647461,22606235,-958774,866443,1838235,866443,0,20038946,0,0,-770086,189808,0,0,80748,0,-1055030,-770086,-747648,0,0,20719868,0,0,0,0,-770086,9213,0,61,242655,265093
(주)고암개발,059791,2010/12,29975431,34446483,-4471053,564507,8650909,564507,162547,24723500,0,192454,-3527779,0,0,0,21787,2151387,-2115155,-3527779,-1184297,81618,0,26944974,27350,0,15369,0,-3527779,18875,25727,23550,31786,2375268
(주)고암개발,059791,2011/12,31671242,35487231,-3815990,291542,5538637,291542,340637,25663500,0,5784403,645063,0,0,0,272,2297542,3378442,645063,2642301,1324774,20000,27858229,52790,0,40997,0,645063,26665,32346,86428,10677,2007915
(주)고암개발,059791,2012/12,30419918,34905508,-4485591,569930,26710705,563003,23056838,7778632,0,7118133,831199,160902,24722,0,1577,1808331,-2099425,831199,2906978,2135101,55010,25764160,88801,0,53120,6928,831199,158546,113847,14110,74512,2150291
(주)고암개발,059791,2013/12,35720166,35618230,101937,1831091,26214030,1827176,23356379,9242117,0,7637825,1208527,71665,0,0,421,1586557,-2033382,1208527,3003829,2243753,414730,25731348,74282,0,44432,3914,1208527,64349,92009,13130,4478,1799779
(주)고암개발,059791,2014/12,35869553,34759639,1109914,1148631,26678221,1139573,23436811,7730992,0,7441753,1007978,57775,0,0,946,1531635,1915731,1007978,2771661,2427396,456730,26586638,49239,0,65808,9058,1007978,59459,154937,0,3411,1767095
(주)고암개발,059791,2015/12,51477528,49401999,2075529,1355415,41868119,1349963,37853815,6129056,0,7805371,965615,50888,0,0,358,1599183,-269037,965615,3124262,2524419,498730,38292864,29601,0,48305,5453,1341005,69898,78304,0,8215,1791472
(주)고암개발,059791,2016/12,57784651,55026026,2758626,452343,48781699,449920,44970261,4713690,0,7721563,683097,55049,0,0,128,1414528,909654,683097,3015331,2425678,540730,45455820,19241,0,46926,2424,945315,93891,118778,0,3366,2073382
(주)고암개발,059791,2017/12,63783669,60766220,3017449,1346929,48368055,1344774,45509099,10859859,0,7305418,258823,30177,3,0,53,833300,268222,258823,2493870,2146126,582730,50535619,3874,0,0,2155,342034,94179,135934,0,19034,2170869
(주)골든블루마리나,083246,2016/12,6284667,8280183,-1995516,946432,87626,885707,0,8025077,0,241542,-263674,226257,0,0,19,0,-222089,-263674,-280002,0,0,5110308,0,0,18124,60725,-263674,17264,11030,9648,17002,673
(주)골든블루마리나,083246,2017/12,6639061,9727453,-3088392,403045,270986,403045,0,9269268,0,244794,-1092876,615944,200190,0,82,0,252423,-1092876,-917974,0,0,5994704,0,0,73994,0,-1092876,85943,6720,48777,26256,201159
(주)골든쌔들,088165,2017/12,10793774,7633388,3160386,202710,1771422,202710,1606049,5821000,0,555949,68386,72964,1500,0,9,0,141235,68386,-43271,0,2300000,8281309,0,0,27654,0,79760,3632,20967,60000,232405,109373
(주)골프존카운티선운,045036,2006/12,56675649,61227052,-4551402,1297617,26594332,1272906,10500000,25000000,0,5754940,-1777875,88755,0,0,22896,15000000,-4535753,-1777875,305878,2506234,600,55366997,4582,0,13507,24711,-1777875,843877,32818,10314,581447,2665200
(주)골프존카운티선운,045036,2007/12,63739597,55448683,8290915,7154088,39762838,7134950,5000000,0,15000000,6301139,-2082978,109327,0,0,61186,33000000,-9138329,-2082978,1092577,2593045,600,56525868,16193,0,3248,19138,-2082978,988137,31381,9521,117341,3292896
(주)골프존카운티선운,045036,2008/12,61969337,53769453,8199884,2683795,4445286,2629408,4000000,33000000,15000000,7917274,-91031,127569,0,0,48134,0,238260,-91031,3215560,2836437,600,59152751,73355,0,8620,54387,-91031,170295,44566,17215,90014,3396606
