회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)고려에너지,058379,2016/12,8351581,7129598,1221983,194388,5515051,194388,5390847,0,0,1000836,354176,6356,153799,0,13,0,622773,354176,747868,148653,0,8156193,0,0,2367,0,465256,30554,2752,0,853,283464
(주)고려에너지,058379,2017/12,8101332,6422171,1679161,7019,4946240,7019,4849865,0,0,1000900,457178,3434,0,0,9,0,533982,457178,701674,148384,0,8064704,0,0,2367,0,567181,32058,2384,0,912,135406
(주)고려정보통신,053253,2007/12,9751441,7208384,2543056,8025874,5846072,4720723,5126297,1000000,0,58340425,501744,150977,0,0,945,0,-1533690,501744,1303661,46598398,249815,330110,0,0,3950991,3305151,752229,53270,152240,289491,4999,556431
(주)고려정보통신,053253,2008/12,10386269,8017233,2369036,9007328,6476403,4962314,5231107,1000000,0,62121223,325980,134548,0,0,43285,0,415244,325980,1172759,46668688,27815,309285,176300,0,3872301,4045014,517034,101509,272063,201229,43285,699011
(주)고려정보통신,053253,2009/12,16278479,13901955,2376523,15142456,13186822,9457986,7270857,0,0,70085015,507487,146467,0,0,50876,0,58867,507487,1048420,50782174,43399,313781,126300,0,7365413,5684470,737133,134210,265385,194327,92236,403522
(주)고려정보통신,053253,2010/12,16192120,13266718,2925401,12793313,11387048,6821984,7656596,0,1000000,73596950,548878,224611,0,0,144593,0,1573697,548878,1097298,54155540,73399,582599,555267,0,4270348,5971329,777507,180500,329649,377258,228968,548760
(주)고려정보통신,053253,2011/12,17352156,13462762,3889394,13443914,11031498,6550178,7774547,236581,1000000,81632379,963993,291747,0,0,128335,162089,716707,963993,1777907,60967146,105050,612949,618900,0,3661452,6893736,1351110,174267,562655,896663,298106,724904
(주)고려정보통신,053253,2012/12,18620876,14600612,4020265,14151163,11614279,7157070,8178706,177127,1500000,93792013,1090142,341239,0,0,36302,1274383,-1154979,1090142,1960557,73348702,150050,786053,643388,0,5508729,6994093,1426958,184981,416086,905243,223414,757013
(주)고려정보통신,053253,2013/12,19800596,15179622,4620974,14106390,11853157,7064507,9400753,9234,2200000,82313137,600709,485096,0,0,52407,167819,3246088,600709,1229370,61431343,136850,1029144,737989,0,3015714,7041883,695821,25759,238824,1456607,300211,833760
(주)고려정보통신,053253,2014/12,16040877,11203881,4836995,11602928,10534236,6791678,7077799,0,0,52417793,422852,441382,0,0,26269,2208511,1825552,422852,716396,34254317,136850,663836,395889,0,3081256,4811251,470105,22185,317272,1548501,386451,632742
(주)고려정보통신,053253,2015/12,12825417,9522159,3303258,9941667,7442746,5803785,6240192,0,1540000,43462379,-962785,286384,0,0,32216,0,-603035,-962785,-627152,30484329,112010,384421,101010,0,3081164,4137882,-962785,11516,348427,1081755,305322,640956
(주)고려정보통신,053253,2016/12,12664620,9055958,3608662,8990450,8683198,5012666,5572900,110000,0,45503906,305404,162426,0,0,23964,1623107,908809,305404,479760,31122615,112010,268841,507177,0,2861239,3977785,305404,4895,80470,1218820,228943,403299
