,회사명,거래소코드,회계년도,자산,부채,자본,유동자산,유동부채,당좌자산,단기차입금,장기차입금,사채,매출액,당기순이익,감가상각비,기타대손상각비,이자비용,이자수익,유동성장기부채,영업활동으로 인한 현금흐름,영업이익,매출원가,투자자산,유형자산,무형자산,이연자산,매출채권,재고자산,법인세비용차감전,세금과공과,퇴직급여,임차료,영업외수익,영업외비용,회계월
249830,(주)파리크라상,10043,2013,976549720.0,457730142.0,518819579.0,139627617.0,307765553.0,99086363.0,55000000.0,0.0,30000000.0,1651264220.0,65667426.0,38508945.0,2202000.0,0.0,2187689.0,20000000.0,98589377.0,66317713.0,998458031.0,379905726.0,293577292.0,4224006.0,0.0,61698357.0,40541254.0,88244448.0,10276025.0,12112873.0,60778945.0,51863313.0,29936577.0,Dec
79046,(주)파리크라상,10043,2014,1050771078.0,479278339.0,571492740.0,138946219.0,294123513.0,100981135.0,90000000.0,70000000.0,0.0,1653240077.0,53776053.0,36357992.0,94043.0,0.0,1939402.0,0.0,80846256.0,66582359.0,988479207.0,421542030.0,318609487.0,7835115.0,0.0,68785286.0,37965084.0,70673224.0,7271272.0,12964557.0,66869946.0,39017143.0,34926278.0,Dec
99450,(주)파리크라상,10043,2014,1050771078.0,479278339.0,571492740.0,138946219.0,294123513.0,100981135.0,90000000.0,70000000.0,0.0,1653240077.0,53776053.0,36357992.0,94043.0,0.0,1939402.0,0.0,80846256.0,66582359.0,988479207.0,421542030.0,318609487.0,7835115.0,0.0,68785286.0,37965084.0,70673224.0,7271272.0,12964557.0,66869946.0,39017143.0,34926278.0,Dec
135716,(주)파리크라상,10043,2014,1050771078.0,479278339.0,571492740.0,138946219.0,294123513.0,100981135.0,90000000.0,70000000.0,0.0,1653240077.0,53776053.0,36357992.0,94043.0,0.0,1939402.0,0.0,80846256.0,66582359.0,988479207.0,421542030.0,318609487.0,7835115.0,0.0,68785286.0,37965084.0,70673224.0,7271272.0,12964557.0,66869946.0,39017143.0,34926278.0,Dec
249831,(주)파리크라상,10043,2014,1050771078.0,479278339.0,571492740.0,138946219.0,294123513.0,100981135.0,90000000.0,70000000.0,0.0,1653240077.0,53776053.0,36357992.0,94043.0,0.0,1939402.0,0.0,80846256.0,66582359.0,988479207.0,421542030.0,318609487.0,7835115.0,0.0,68785286.0,37965084.0,70673224.0,7271272.0,12964557.0,66869946.0,39017143.0,34926278.0,Dec
79047,(주)파리크라상,10043,2015,1125194673.0,499026492.0,626168181.0,139590924.0,351444433.0,108689286.0,77000000.0,30000000.0,0.0,1727743711.0,51707227.0,40131682.0,0.0,0.0,1490632.0,40000000.0,124083383.0,68401993.0,1005283639.0,449369326.0,326986984.0,43115860.0,0.0,44662985.0,30901638.0,71274525.0,7672670.0,13979282.0,71586250.0,34314879.0,31442347.0,Dec
99451,(주)파리크라상,10043,2015,1125194673.0,499026492.0,626168181.0,139590924.0,351444433.0,108689286.0,77000000.0,30000000.0,0.0,1727743711.0,51707227.0,40131682.0,0.0,0.0,1490632.0,40000000.0,124083383.0,68401993.0,1005283639.0,449369326.0,326986984.0,43115860.0,0.0,44662985.0,30901638.0,71274525.0,7672670.0,13979282.0,71586250.0,34314879.0,31442347.0,Dec
135717,(주)파리크라상,10043,2015,1125194673.0,499026492.0,626168181.0,139590924.0,351444433.0,108689286.0,77000000.0,30000000.0,0.0,1727743711.0,51707227.0,40131682.0,0.0,0.0,1490632.0,40000000.0,124083383.0,68401993.0,1005283639.0,449369326.0,326986984.0,43115860.0,0.0,44662985.0,30901638.0,71274525.0,7672670.0,13979282.0,71586250.0,34314879.0,31442347.0,Dec
249832,(주)파리크라상,10043,2015,1125194673.0,499026492.0,626168181.0,139590924.0,351444433.0,108689286.0,77000000.0,30000000.0,0.0,1727743711.0,51707227.0,40131682.0,0.0,0.0,1490632.0,40000000.0,124083383.0,68401993.0,1005283639.0,449369326.0,326986984.0,43115860.0,0.0,44662985.0,30901638.0,71274525.0,7672670.0,13979282.0,71586250.0,34314879.0,31442347.0,Dec
79048,(주)파리크라상,10043,2016,1207900441.0,537501790.0,670398651.0,139823632.0,328823610.0,107808693.0,106900000.0,95100000.0,0.0,1777178739.0,55101760.0,42240605.0,0.0,0.0,1649674.0,0.0,98322377.0,66466342.0,1000790036.0,499516392.0,366524250.0,46213412.0,0.0,42188404.0,32014940.0,72422677.0,8420925.0,11657394.0,77276439.0,37055334.0,31098999.0,Dec
99452,(주)파리크라상,10043,2016,1207900441.0,537501790.0,670398651.0,139823632.0,328823610.0,107808693.0,106900000.0,95100000.0,0.0,1777178739.0,55101760.0,42240605.0,0.0,0.0,1649674.0,0.0,98322377.0,66466342.0,1000790036.0,499516392.0,366524250.0,46213412.0,0.0,42188404.0,32014940.0,72422677.0,8420925.0,11657394.0,77276439.0,37055334.0,31098999.0,Dec
135718,(주)파리크라상,10043,2016,1207900441.0,537501790.0,670398651.0,139823632.0,328823610.0,107808693.0,106900000.0,95100000.0,0.0,1777178739.0,55101760.0,42240605.0,0.0,0.0,1649674.0,0.0,98322377.0,66466342.0,1000790036.0,499516392.0,366524250.0,46213412.0,0.0,42188404.0,32014940.0,72422677.0,8420925.0,11657394.0,77276439.0,37055334.0,31098999.0,Dec
249833,(주)파리크라상,10043,2016,1207900441.0,537501790.0,670398651.0,139823632.0,328823610.0,107808693.0,106900000.0,95100000.0,0.0,1777178739.0,55101760.0,42240605.0,0.0,0.0,1649674.0,0.0,98322377.0,66466342.0,1000790036.0,499516392.0,366524250.0,46213412.0,0.0,42188404.0,32014940.0,72422677.0,8420925.0,11657394.0,77276439.0,37055334.0,31098999.0,Dec
79049,(주)파리크라상,10043,2017,1308943073.0,626083996.0,682859078.0,194108786.0,490461681.0,163201440.0,173000000.0,30000000.0,0.0,1774316302.0,32569506.0,31437457.0,0.0,0.0,1693253.0,110008458.0,9772455.0,43545111.0,986095769.0,499972892.0,399201877.0,45628801.0,0.0,48379221.0,30907345.0,40815854.0,9864396.0,9462581.0,82103075.0,30976404.0,33705660.0,Dec
99453,(주)파리크라상,10043,2017,1308943073.0,626083996.0,682859078.0,194108786.0,490461681.0,163201440.0,173000000.0,30000000.0,0.0,1774316302.0,32569506.0,31437457.0,0.0,0.0,1693253.0,110008458.0,9772455.0,43545111.0,986095769.0,499972892.0,399201877.0,45628801.0,0.0,48379221.0,30907345.0,40815854.0,9864396.0,9462581.0,82103075.0,30976404.0,33705660.0,Dec
135719,(주)파리크라상,10043,2017,1308943073.0,626083996.0,682859078.0,194108786.0,490461681.0,163201440.0,173000000.0,30000000.0,0.0,1774316302.0,32569506.0,31437457.0,0.0,0.0,1693253.0,110008458.0,9772455.0,43545111.0,986095769.0,499972892.0,399201877.0,45628801.0,0.0,48379221.0,30907345.0,40815854.0,9864396.0,9462581.0,82103075.0,30976404.0,33705660.0,Dec
249834,(주)파리크라상,10043,2017,1308943073.0,626083996.0,682859078.0,194108786.0,490461681.0,163201440.0,173000000.0,30000000.0,0.0,1774316302.0,32569506.0,31437457.0,0.0,0.0,1693253.0,110008458.0,9772455.0,43545111.0,986095769.0,499972892.0,399201877.0,45628801.0,0.0,48379221.0,30907345.0,40815854.0,9864396.0,9462581.0,82103075.0,30976404.0,33705660.0,Dec
210002,(주)팬택앤큐리텔,47273,2007,515805179.0,651089911.0,-135284733.0,366757292.0,355551029.0,267001370.0,66514924.0,303438899.0,500.0,1033050263.0,-14853176.0,2729000.0,0.0,0.0,739184.0,0.0,-15703493.0,63552184.0,785393412.0,13911718.0,69895838.0,49826954.0,0.0,239025363.0,99755922.0,-14667868.0,259000.0,333000.0,3172000.0,50117126.0,128337178.0,Dec
210003,(주)팬택앤큐리텔,47273,2008,558464669.0,571299107.0,-12834439.0,457405479.0,328116503.0,376737945.0,48891759.0,244345574.0,0.0,1256640032.0,112658070.0,2671613.0,44488.0,0.0,1740247.0,0.0,146573489.0,137866790.0,877711180.0,11446828.0,20421222.0,41463552.0,0.0,278876264.0,80667534.0,114029415.0,320402.0,1625606.0,4029844.0,165917890.0,189755266.0,Dec
173444,(주)펜타포트개발,46856,2011,578668806.0,555103588.0,23565218.0,564193435.0,554903588.0,255385648.0,0.0,0.0,0.0,281685975.0,19938703.0,0.0,0.0,0.0,275837.0,0.0,52345458.0,42096556.0,233626694.0,14467773.0,0.0,0.0,0.0,0.0,308807787.0,19938703.0,633942.0,0.0,81448.0,322209.0,22480062.0,Dec
173445,(주)펜타포트개발,46856,2012,555531689.0,592996257.0,-37464568.0,460025475.0,491996257.0,199740580.0,22000000.0,99400000.0,0.0,4759431.0,-61029786.0,1250487.0,0.0,0.0,202007.0,0.0,-165296559.0,-34924405.0,17743938.0,12779360.0,82719256.0,0.0,0.0,0.0,260284895.0,-61029786.0,2127018.0,0.0,16265.0,1504539.0,27609920.0,Dec
173446,(주)펜타포트개발,46856,2013,545677172.0,626280438.0,-80603266.0,332733521.0,536280438.0,180272895.0,41000000.0,81200000.0,0.0,3973276.0,-43138699.0,2730320.0,0.0,0.0,736676.0,0.0,2410972.0,-11674251.0,1639316.0,11497274.0,201438779.0,0.0,0.0,0.0,152460626.0,-43138699.0,1542859.0,0.0,0.0,2712998.0,34177445.0,Dec
260645,(주)포스코건설,10000,2001,1091695066.0,406052433.0,685642633.0,635294027.0,361138813.0,520430449.0,26522000.0,0.0,0.0,949230033.0,43892495.0,2842774.0,22816973.0,0.0,10864380.0,59788448.0,51551639.0,65165853.0,824176998.0,348972757.0,49725078.0,8480518.0,0.0,215414584.0,114863578.0,57694810.0,2111995.0,1801890.0,1558444.0,56909505.0,64380548.0,Dec
260646,(주)포스코건설,10000,2002,1154646216.0,461005453.0,693640762.0,769816242.0,420669047.0,634464221.0,0.0,0.0,10000.0,1488036445.0,61388669.0,2759527.0,33644127.0,0.0,9080747.0,0.0,111086789.0,127088881.0,1277717229.0,262550171.0,48356078.0,14796486.0,0.0,336445339.0,135352022.0,77498440.0,1513529.0,2210416.0,1693191.0,33753558.0,83343999.0,Dec
260647,(주)포스코건설,10000,2003,1343262203.0,621090989.0,722171214.0,1038766834.0,603641381.0,953588421.0,0.0,0.0,10000.0,1642572713.0,77835034.0,2928174.0,989304.0,0.0,6257057.0,0.0,-74070165.0,74928164.0,1481234997.0,192328373.0,56609646.0,12614217.0,0.0,599750738.0,85178413.0,112217304.0,2082306.0,2565125.0,2110514.0,77805642.0,40516503.0,Dec
260648,(주)포스코건설,10000,2004,1781893934.0,993767767.0,788126167.0,1403103244.0,892072939.0,1120155767.0,0.0,0.0,0.0,2693052681.0,91539680.0,3387063.0,10531187.0,0.0,4920335.0,10000.0,-78283080.0,89861603.0,2454382006.0,240158089.0,60554837.0,16671534.0,0.0,939163697.0,282947478.0,133499957.0,2268195.0,3019046.0,4138694.0,88429038.0,44790684.0,Dec
260649,(주)포스코건설,10000,2005,1967716137.0,1037931254.0,929784882.0,1539784379.0,986867003.0,1336227961.0,0.0,0.0,10000.0,3924967848.0,150254774.0,3713461.0,25833103.0,0.0,4545804.0,0.0,193520216.0,235131903.0,3442938912.0,280995630.0,56835293.0,24857133.0,0.0,1042286384.0,203556418.0,213863816.0,3455505.0,3716624.0,4416328.0,81626218.0,102894304.0,Dec
260650,(주)포스코건설,10000,2006,2197624496.0,1090956349.0,1106668147.0,1683846260.0,1049638941.0,1461444635.0,0.0,0.0,10000.0,3670408752.0,194034479.0,4388290.0,65603559.0,0.0,6015545.0,0.0,10825744.0,279680727.0,3152331527.0,376513011.0,58086539.0,23838123.0,0.0,1218290438.0,222401625.0,279331423.0,4973000.0,4080379.0,5972289.0,115887446.0,116236749.0,Dec
260651,(주)포스코건설,10000,2007,2763451954.0,1404974275.0,1358477679.0,2045408263.0,1334078658.0,1777607128.0,0.0,0.0,0.0,3468523948.0,205846906.0,5550571.0,8781600.0,0.0,6548026.0,0.0,198065106.0,247157798.0,3025527122.0,565188033.0,81657715.0,22679479.0,0.0,1460588861.0,267801135.0,339001906.0,3546252.0,3740120.0,5605437.0,154086163.0,62242054.0,Dec
260652,(주)포스코건설,10000,2008,4730101079.0,3139177869.0,1590923210.0,3463494453.0,2297655557.0,2961614961.0,135200000.0,164200000.0,556191700.0,4517303186.0,161519538.0,5176062.0,17427263.0,0.0,8607553.0,957101.0,51795489.0,190329782.0,4146668812.0,1139042587.0,53956552.0,19112446.0,0.0,1866578101.0,501879491.0,240972129.0,8033508.0,5360364.0,6998316.0,476462479.0,425820132.0,Dec
260653,(주)포스코건설,10000,2009,4431218384.0,2559530638.0,1871687746.0,3148881258.0,1878048453.0,2620704688.0,55489538.0,0.0,629784600.0,6675710527.0,304907706.0,5685996.0,7175831.0,0.0,10468770.0,99873989.0,-89046447.0,290735865.0,6168669218.0,953593173.0,181543057.0,17660898.0,0.0,1580275345.0,528176570.0,387823991.0,4974586.0,3657388.0,7577853.0,509319336.0,412231211.0,Dec
260654,(주)포스코건설,10000,2010,5187914387.0,2659274990.0,2528639397.0,3786363862.0,2288550887.0,3353080117.0,111400653.0,41740871.0,250000000.0,6237953056.0,162938520.0,6721321.0,11454542.0,0.0,15529877.0,526146750.0,-184802199.0,275578912.0,5695354354.0,989949657.0,146123270.0,10413202.0,0.0,1822352529.0,433283745.0,208134152.0,5818667.0,6877193.0,10390141.0,191000529.0,258445288.0,Dec
260655,(주)포스코건설,10000,2011,6819541908.0,4260627446.0,2558914462.0,5334492492.0,3314646282.0,4346704957.0,0.0,13278871.0,788288723.0,6142026294.0,109921320.0,13173369.0,30076790.0,0.0,13620385.0,128427277.0,121217483.0,239999836.0,5565770982.0,1180005997.0,42232112.0,29988374.0,0.0,1544280313.0,987787536.0,115821629.0,3622397.0,6348369.0,11203308.0,225522287.0,349700495.0,Dec
260656,(주)포스코건설,10000,2012,7893306412.0,5007148538.0,2886157874.0,6097486882.0,4065245706.0,5055134728.0,0.0,0.0,807018000.0,7041300474.0,346107173.0,11040103.0,23978393.0,0.0,11323700.0,300907538.0,-157192196.0,355842987.0,6377230174.0,1467989455.0,49993457.0,39775092.0,0.0,1847771442.0,1042352153.0,458072460.0,4456673.0,7545643.0,11489419.0,356501003.0,254271529.0,Dec
260657,(주)포스코건설,10000,2013,6853317998.0,3885127026.0,2968190972.0,4984204126.0,3408481289.0,4110342145.0,24274792.0,0.0,300000000.0,8028269313.0,98714232.0,13116331.0,65155251.0,0.0,10178549.0,500752225.0,389659698.0,404350507.0,7287649759.0,1430029935.0,70368987.0,49203948.0,0.0,1820132519.0,873861982.0,155753759.0,5042915.0,9080505.0,11115022.0,264235025.0,512831773.0,Dec
260658,(주)포스코건설,10000,2014,6566783464.0,3594333788.0,2972449676.0,4363710923.0,2840674092.0,3560568629.0,47616196.0,0.0,500000000.0,7514709742.0,13353147.0,12398455.0,52886091.0,0.0,5714067.0,299724216.0,227384625.0,277320417.0,6918716791.0,1519832157.0,74129987.0,213394185.0,0.0,1939602812.0,803142293.0,35583761.0,5165640.0,9831574.0,13187285.0,216607815.0,458344471.0,Dec
260659,(주)포스코건설,10000,2015,6820998014.0,3420471192.0,3400526822.0,4640889988.0,2826396688.0,4117002711.0,100000000.0,0.0,420034696.0,6536879270.0,30316757.0,8979280.0,22050535.0,0.0,10100229.0,79965304.0,904782871.0,245178121.0,5993185786.0,1477277701.0,70786800.0,213632460.0,0.0,1750653462.0,523887276.0,55211140.0,5933396.0,12538346.0,10594078.0,152374413.0,342341393.0,Dec
260660,(주)포스코건설,10000,2016,6407640623.0,3792507006.0,2615133616.0,4404873760.0,3290671191.0,3594539376.0,437543164.0,0.0,220000000.0,5496137186.0,-762918442.0,6788443.0,254361570.0,0.0,44563811.0,199859558.0,-432297389.0,-180947918.0,5349318631.0,1206651063.0,63229331.0,208118691.0,0.0,1348363065.0,810334383.0,-858337565.0,5619905.0,70396812.0,12881664.0,234170771.0,911560418.0,Dec
260661,(주)포스코건설,10000,2017,6639244884.0,3987553947.0,2651690937.0,3902759232.0,3501298168.0,3249825975.0,984298936.0,0.0,250068799.0,6317435475.0,61768334.0,7678341.0,77108956.0,0.0,76964866.0,104931201.0,-160350290.0,283977592.0,5718579910.0,1165345669.0,67636274.0,288057887.0,0.0,1049954048.0,652933256.0,157785492.0,7252385.0,10530661.0,10299955.0,287523492.0,413715591.0,Dec
236471,(주)포스코엔지니어링,10227,2011,508289834.0,341946246.0,166343588.0,403150492.0,296893581.0,371165823.0,36316437.0,0.0,29878127.0,980339776.0,3224758.0,3723711.0,0.0,0.0,1126901.0,0.0,-72934162.0,2139657.0,926185141.0,47645230.0,40642391.0,7694101.0,0.0,159121819.0,31984668.0,4521552.0,558057.0,962042.0,464666.0,20688205.0,18306310.0,Dec
236472,(주)포스코엔지니어링,10227,2012,562644613.0,383153940.0,179490672.0,476400717.0,338867348.0,476384715.0,0.0,0.0,30000000.0,881279130.0,1141368.0,3869404.0,834261.0,0.0,376345.0,0.0,-62699029.0,-37033183.0,866154247.0,48361332.0,9858876.0,8374762.0,0.0,238190717.0,16002.0,3243852.0,573364.0,1074819.0,608231.0,65152541.0,24875506.0,Dec
236473,(주)포스코엔지니어링,10227,2013,608624036.0,435380457.0,173243579.0,524379211.0,420285022.0,522414531.0,0.0,0.0,0.0,1013114637.0,1089504.0,2900988.0,6249465.0,0.0,1620627.0,29963928.0,83690447.0,8555520.0,956340583.0,42226494.0,6504449.0,6575723.0,0.0,163150467.0,1964679.0,1641589.0,506645.0,1179454.0,4180589.0,34706260.0,41620191.0,Dec
236474,(주)포스코엔지니어링,10227,2014,568163652.0,398178756.0,169984896.0,485273196.0,335000422.0,484154545.0,0.0,0.0,50000000.0,928505100.0,1307799.0,2711827.0,2964234.0,0.0,691089.0,0.0,-63790198.0,15633267.0,865468992.0,39020754.0,8681869.0,6122647.0,0.0,205618685.0,1118650.0,6383969.0,413474.0,1323051.0,5029130.0,23616848.0,32866146.0,Dec
236475,(주)포스코엔지니어링,10227,2015,580003053.0,424332630.0,155670424.0,445521371.0,347583048.0,443340904.0,10000000.0,11111111.0,50000000.0,964925732.0,-15610295.0,2400962.0,5114042.0,0.0,718530.0,7222222.0,-52297093.0,4017366.0,920683464.0,89455942.0,6601478.0,4408907.0,0.0,210924251.0,2180466.0,-18750763.0,317603.0,1131241.0,2734095.0,13352361.0,36120490.0,Dec
236476,(주)포스코엔지니어링,10227,2016,520000330.0,517884040.0,2116290.0,379775061.0,498013795.0,379445039.0,135560039.0,5000000.0,0.0,969559378.0,-155064094.0,1548565.0,14400775.0,0.0,2262331.0,56599105.0,-92966473.0,-129328368.0,968721037.0,72089991.0,5297879.0,3931396.0,0.0,249101586.0,330023.0,-171445792.0,345314.0,46369854.0,2412025.0,30024052.0,72141476.0,Dec
59032,(주)포스코피앤에스,18663,2001,530435723.0,226131532.0,304304191.0,185543199.0,210359823.0,180942051.0,0.0,0.0,0.0,1918258059.0,8658605.0,1781193.0,17314489.0,0.0,3787304.0,0.0,25223096.0,8595135.0,1867133743.0,178433636.0,139958024.0,4898372.0,0.0,155565001.0,4601147.0,11494201.0,428589.0,1126558.0,501351.0,48081121.0,45182056.0,Dec
59033,(주)포스코피앤에스,18663,2002,513004120.0,231692698.0,281311422.0,172357871.0,225519428.0,165696622.0,0.0,0.0,0.0,1720602884.0,-16495987.0,1665340.0,14667240.0,0.0,3824649.0,0.0,18390105.0,8237090.0,1679676121.0,152338374.0,176085544.0,3444387.0,0.0,153150237.0,6661248.0,-23266930.0,611983.0,1458846.0,521356.0,19947914.0,51451934.0,Dec
59038,(주)포스코피앤에스,18663,2007,532012869.0,207276664.0,324736206.0,184991840.0,179916366.0,142142271.0,5810000.0,0.0,0.0,1675292059.0,19092676.0,1611120.0,2209.0,0.0,600638.0,0.0,25492955.0,13276459.0,1619087132.0,198317183.0,143990505.0,484821.0,0.0,135285021.0,42849570.0,15774274.0,295381.0,2119016.0,212050.0,22745079.0,20247264.0,Dec
59039,(주)포스코피앤에스,18663,2008,912379147.0,460814778.0,451564369.0,388740189.0,408013510.0,244031384.0,120000000.0,0.0,0.0,2479568466.0,115603215.0,1025593.0,98.0,0.0,992059.0,0.0,-58357210.0,20903265.0,2412397071.0,378189937.0,140295321.0,411912.0,0.0,213209814.0,144708806.0,140290916.0,280163.0,1470684.0,30027.0,195503095.0,76115444.0,Dec
59040,(주)포스코피앤에스,18663,2009,744723441.0,268920961.0,475802480.0,182972507.0,211592022.0,147082767.0,68002800.0,0.0,0.0,1626916464.0,-13912024.0,1093732.0,0.0,0.0,2444443.0,0.0,51175798.0,7509516.0,1583214483.0,414283523.0,139983010.0,1640425.0,0.0,135798887.0,35889740.0,-17423190.0,211855.0,1476716.0,90797.0,51679739.0,76612445.0,Dec
59041,(주)포스코피앤에스,18663,2010,938695893.0,393285035.0,545410858.0,238545093.0,320970476.0,217443822.0,136000000.0,0.0,0.0,2062494860.0,66841075.0,1562829.0,0.0,0.0,1373976.0,0.0,5749994.0,23953682.0,1994354156.0,553492277.0,135492406.0,4271338.0,0.0,178637716.0,21101271.0,87524727.0,234317.0,1030359.0,469129.0,102909644.0,39338599.0,Dec
59042,(주)포스코피앤에스,18663,2011,1141468443.0,492980862.0,648487580.0,264512285.0,383160890.0,225021308.0,166494919.0,0.0,0.0,3141999019.0,110935893.0,1587126.0,22000.0,0.0,1462156.0,0.0,27341813.0,33060595.0,3067830342.0,731232298.0,131614528.0,3223481.0,0.0,150467886.0,39490977.0,155674918.0,290161.0,1463700.0,432180.0,186784396.0,64170073.0,Dec
59043,(주)포스코피앤에스,18663,2012,1084473188.0,456338448.0,628134740.0,337586498.0,451592606.0,303304964.0,276420046.0,0.0,0.0,2770763730.0,8087423.0,1585609.0,230044.0,0.0,1399196.0,0.0,-11514683.0,34131043.0,2690505968.0,677299964.0,29683878.0,7007852.0,0.0,254984832.0,34281534.0,19258157.0,270528.0,1049615.0,186802.0,56179678.0,71052565.0,Dec
59044,(주)포스코피앤에스,18663,2013,1061686189.0,367791456.0,693894733.0,460430093.0,265902985.0,408526674.0,86329794.0,0.0,100000000.0,2745727021.0,35941156.0,1460918.0,3948410.0,0.0,1261808.0,80520.0,-402560.0,28979919.0,2667163657.0,585268876.0,1724511.0,6180906.0,0.0,297220287.0,51903419.0,42560792.0,235528.0,1008454.0,479441.0,66051651.0,52470777.0,Dec
59045,(주)포스코피앤에스,18663,2014,1297049187.0,425568092.0,871481094.0,454860663.0,322644532.0,347774510.0,137723789.0,0.0,100000000.0,3162892001.0,-14418246.0,488631.0,48670.0,0.0,2127979.0,75981.0,-12496227.0,34295057.0,3076441260.0,825524224.0,2008603.0,6431348.0,0.0,292602370.0,107086152.0,-9202075.0,165839.0,1431086.0,4206447.0,48112894.0,91610026.0,Dec
59046,(주)포스코피앤에스,18663,2015,1194870110.0,322869017.0,872001093.0,371900196.0,221519171.0,289621496.0,82407748.0,0.0,100000000.0,3144016100.0,736537.0,473736.0,1865111.0,0.0,932918.0,71727.0,58014935.0,32750148.0,3051690849.0,802858187.0,1378975.0,5911583.0,0.0,234846658.0,82278701.0,706927.0,163856.0,1695998.0,3789249.0,77716392.0,109759612.0,Dec
59047,(주)포스코피앤에스,18663,2016,1632939600.0,845449555.0,787490045.0,730337027.0,700664843.0,542595885.0,332681701.0,8354000.0,130000000.0,2593388456.0,-27604689.0,506708.0,61870.0,0.0,1108626.0,10952193.0,-26770788.0,39161816.0,2486931096.0,513333936.0,362710377.0,8138672.0,0.0,488187675.0,187741142.0,-19272158.0,240158.0,3416590.0,3381559.0,48318514.0,106752488.0,Dec
59048,(주)포스코피앤에스,18663,2017,519855402.0,193406.0,519661996.0,23239256.0,185285.0,23239256.0,0.0,0.0,0.0,466721.0,-9168704.0,6199.0,0.0,0.0,162011.0,0.0,36407.0,-4472332.0,0.0,488132942.0,5996.0,47007.0,0.0,0.0,0.0,-262537.0,0.0,104431.0,2912554.0,6447659.0,2237863.0,Dec
