회사명,거래소코드,회계년도,[제조]   이자비용
(주)농협부산경남유통,022373,2007/12,6576
(주)농협부산경남유통,022373,2008/12,0
(주)농협부산경남유통,022373,2009/12,0
(주)농협부산경남유통,022373,2010/12,0
(주)농협부산경남유통,022373,2011/12,0
(주)농협부산경남유통,022373,2012/12,0
(주)농협부산경남유통,022373,2013/12,0
(주)농협부산경남유통,022373,2014/12,0
(주)농협부산경남유통,022373,2015/12,0
(주)농협부산경남유통,022373,2016/12,0
(주)농협부산경남유통,022373,2017/12,0
(주)뉴글로벌,048793,2007/12,321397
(주)뉴글로벌,048793,2008/12,497822
(주)뉴글로벌,048793,2009/12,339799
(주)뉴글로벌,048793,2010/12,430632
(주)뉴글로벌,048793,2011/12,6513
(주)뉴글로벌,048793,2012/12,236477
(주)뉴글로벌,048793,2013/12,290176
(주)뉴디피엘,041005,2004/12,293581
(주)뉴디피엘,041005,2005/12,649681
(주)뉴디피엘,041005,2006/12,697708
(주)뉴디피엘,041005,2007/12,538819
(주)뉴로텍,066120,2012/12,267948
(주)뉴로텍,066120,2013/12,281957
(주)뉴로텍,066120,2014/12,507253
(주)뉴로텍,066120,2015/12,434023
(주)뉴로텍,066120,2016/12,531090
(주)뉴로텍,066120,2017/12,471391
(주)뉴세림,067589,2013/12,414358
(주)뉴세림,067589,2014/12,345298
(주)뉴세림,067589,2015/12,280808
(주)뉴오리엔탈호텔,081435,2016/12,187271
(주)뉴오리엔탈호텔,081435,2017/12,240580
(주)뉴월드,013474,2001/12,1039083
(주)뉴월드,013474,2002/12,1792259
(주)뉴월드,013474,2003/12,2163274
(주)뉴월드,013474,2004/12,2005079
(주)뉴월드,013474,2005/12,2407209
(주)뉴월드,013474,2006/12,2850216
(주)뉴월드,013474,2007/12,1306182
(주)뉴월드,013474,2008/12,1341449
(주)뉴월드,013474,2009/12,1250865
(주)뉴월드,013474,2010/12,1113134
(주)뉴월드,013474,2011/12,1020038
(주)뉴월드,013474,2012/12,961516
(주)뉴월드,013474,2013/12,824966
(주)뉴월드,013474,2014/12,1080973
(주)뉴월드,013474,2015/12,1288149
(주)뉴월드,013474,2016/12,1235374
(주)뉴월드,013474,2017/12,1379082
(주)뉴크라운관광호텔,013479,2001/12,24288
(주)뉴프린스관광호텔,029796,2002/12,483848
(주)뉴프린스관광호텔,029796,2003/12,424372
(주)뉴프린스관광호텔,029796,2004/12,477943
(주)뉴프린스관광호텔,029796,2005/12,531398
(주)뉴프린스관광호텔,029796,2006/12,554748
(주)다농,013484,2001/12,245535
(주)다농,013484,2002/12,218827
(주)다농,013484,2003/12,204305
(주)다농,013484,2004/12,188464
(주)다농,013484,2005/12,179694
(주)다농,013484,2006/12,203854
(주)다농,013484,2007/12,216289
(주)다농,013484,2008/12,211574
(주)다농,013484,2016/12,129433
(주)다농,013484,2017/12,159585
(주)다마스버터플라이코리아,078325,2015/12,0
(주)다마스버터플라이코리아,078325,2016/12,0
(주)다마스버터플라이코리아,078325,2017/12,0
(주)다온로지스틱스,074577,2014/12,269834
(주)다온로지스틱스,074577,2015/12,600700
(주)다온로지스틱스,074577,2016/12,520321
(주)다온로지스틱스,074577,2017/12,490857
(주)다움,038885,2002/12,210094
(주)다움,038885,2003/12,268481
(주)다움,038885,2004/12,300162
(주)다움,038885,2005/12,257167
